timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,cip_service,class_id,instance_id,attribute_id,status,response_time_ms,bytes_in,bytes_out
2025-09-02T10:29:38,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,22,895,13,Success,139,276,473
2025-09-02T10:29:43,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ReadTag,14,207,2,Success,82,275,691
2025-09-02T10:29:50,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,WriteTag,275,580,6,Success,74,314,690
2025-09-02T10:29:56,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ReadTag,319,899,20,Success,102,310,649
2025-09-02T10:30:02,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,WriteTag,228,213,7,Success,371,432,749
2025-09-02T10:30:14,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,GetAttributeAll,465,240,14,Success,108,398,533
2025-09-02T10:31:21,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ReadTag,160,741,11,Success,56,231,857
2025-09-02T10:31:37,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardClose,420,505,15,Success,545,400,618
2025-09-02T10:31:48,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,264,59,11,Success,63,509,662
2025-09-02T10:31:49,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardClose,409,420,4,Success,111,385,687
2025-09-02T10:31:50,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,GetAttributeAll,4,809,8,Success,311,356,463
2025-09-02T10:31:52,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,GetAttributeAll,123,150,11,Success,109,627,389
2025-09-02T10:32:19,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ForwardOpen,402,517,16,Success,137,311,494
2025-09-02T10:32:23,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,WriteTag,38,255,1,DeviceFailure,138,337,661
2025-09-02T10:33:16,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,312,862,7,Success,244,99,658
2025-09-02T10:33:34,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,GetAttributeAll,71,961,2,Success,155,319,119
2025-09-02T10:33:53,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,GetAttributeAll,409,315,10,DeviceFailure,208,316,700
2025-09-02T10:33:56,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,181,680,19,Timeout,250,335,601
2025-09-02T10:35:59,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ReadTag,480,438,10,Success,44,156,610
2025-09-02T10:36:38,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,225,80,14,Success,225,357,691
2025-09-02T10:36:40,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,WriteTag,95,840,19,Success,49,207,877
2025-09-02T10:36:54,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardOpen,416,18,13,Success,121,430,186
2025-09-02T10:36:54,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,213,411,5,DeviceFailure,258,405,473
2025-09-02T10:37:24,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ReadTag,400,755,12,Success,182,345,945
2025-09-02T10:38:50,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,8,74,18,Success,168,291,373
2025-09-02T10:38:57,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardClose,356,176,13,Success,138,212,736
2025-09-02T10:40:35,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,428,145,5,Success,140,421,347
2025-09-02T10:40:47,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardClose,141,903,4,Success,78,533,546
2025-09-02T10:41:03,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,320,902,20,Success,453,506,471
2025-09-02T10:41:06,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,328,589,18,Timeout,187,483,666
2025-09-02T10:41:27,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,194,483,9,Success,395,361,338
2025-09-02T10:41:31,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardOpen,447,242,18,Success,129,430,804
2025-09-02T10:42:08,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ReadTag,422,25,2,Success,55,502,582
2025-09-02T10:42:18,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,118,858,13,Success,214,370,742
2025-09-02T10:42:41,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,321,568,1,Success,177,557,876
2025-09-02T10:43:52,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ReadTag,169,978,19,Success,361,386,389
2025-09-02T10:44:22,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardClose,457,631,13,Success,344,112,390
2025-09-02T10:44:42,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,WriteTag,330,919,14,Success,283,211,678
2025-09-02T10:44:44,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,470,967,9,Success,206,447,300
2025-09-02T10:44:46,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,154,562,8,Success,155,439,807
2025-09-02T10:46:18,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,340,421,11,Success,106,445,812
2025-09-02T10:47:01,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ReadTag,132,915,13,Success,223,315,274
2025-09-02T10:47:31,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,WriteTag,406,845,8,Success,179,522,548
2025-09-02T10:47:35,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,WriteTag,143,604,3,Success,126,444,380
2025-09-02T10:48:00,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,105,964,13,Success,149,224,866
2025-09-02T10:48:48,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,GetAttributeAll,8,140,11,Success,191,495,800
2025-09-02T10:49:08,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,WriteTag,211,380,7,Success,725,431,384
2025-09-02T10:49:34,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardOpen,467,428,2,Success,224,308,893
2025-09-02T10:50:56,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ReadTag,23,284,10,Success,384,176,720
2025-09-02T10:51:26,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardClose,356,878,16,Success,211,294,616
2025-09-02T10:51:46,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,257,124,14,Success,73,366,384
2025-09-02T10:52:04,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ReadTag,252,277,7,Success,57,280,254
2025-09-02T10:52:06,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ReadTag,420,791,18,Success,134,570,907
2025-09-02T10:53:11,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,400,59,1,Success,64,553,527
2025-09-02T10:53:25,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,35,573,16,Success,211,352,673
2025-09-02T10:53:42,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,198,71,5,Success,107,512,655
2025-09-02T10:53:44,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,58,386,8,DeviceFailure,96,421,576
2025-09-02T10:53:54,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ReadTag,76,229,8,Success,65,328,609
2025-09-02T10:54:22,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,484,654,18,Success,110,322,502
2025-09-02T10:54:29,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ReadTag,440,930,7,Success,642,422,725
2025-09-02T10:54:49,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,272,938,20,Success,98,312,509
2025-09-02T10:55:40,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardOpen,210,348,8,Success,157,294,369
2025-09-02T10:55:56,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,376,777,12,Success,337,465,789
2025-09-02T10:55:59,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ReadTag,295,710,6,Success,53,555,834
2025-09-02T10:56:16,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ReadTag,417,152,7,Success,1087,734,495
2025-09-02T10:56:38,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardClose,11,451,10,Success,184,461,724
2025-09-02T10:56:44,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,GetAttributeAll,181,325,3,PathSegmentError,481,356,526
2025-09-02T10:57:12,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,144,683,2,Success,61,520,806
2025-09-02T10:57:16,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,331,55,20,Success,150,198,830
2025-09-02T10:57:24,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardClose,275,759,1,Success,191,474,787
2025-09-02T10:57:54,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,439,641,19,Success,375,474,612
2025-09-02T10:58:36,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,WriteTag,191,639,14,Success,94,474,702
2025-09-02T10:58:48,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardClose,141,85,16,Success,312,500,618
2025-09-02T10:59:01,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ReadTag,20,459,6,Success,170,376,556
2025-09-02T11:01:26,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ReadTag,449,180,6,Success,97,426,352
2025-09-02T11:01:33,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,372,445,4,DeviceFailure,95,173,329
2025-09-02T11:02:25,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ReadTag,168,832,20,Success,100,401,20
2025-09-02T11:03:06,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,GetAttributeAll,420,682,3,DeviceFailure,107,271,432
2025-09-02T11:03:07,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardOpen,146,753,15,DeviceFailure,178,306,749
2025-09-02T11:03:16,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,55,763,4,Success,196,372,398
2025-09-02T11:03:18,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,WriteTag,77,325,17,Success,127,62,164
2025-09-02T11:03:44,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,125,407,8,Success,151,445,656
2025-09-02T11:04:36,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ReadTag,389,189,8,Success,90,557,664
2025-09-02T11:04:41,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,124,208,14,Success,81,376,578
2025-09-02T11:04:45,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,WriteTag,375,752,20,Success,230,566,133
2025-09-02T11:04:49,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,WriteTag,2,711,14,Success,254,422,737
2025-09-02T11:05:49,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,137,789,14,Success,330,398,714
2025-09-02T11:06:01,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ReadTag,325,91,20,Success,120,496,339
2025-09-02T11:06:06,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,WriteTag,320,301,18,DeviceFailure,316,380,387
2025-09-02T11:06:16,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ForwardClose,193,400,16,Success,335,533,533
2025-09-02T11:06:26,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,175,637,4,Success,666,228,99
2025-09-02T11:06:36,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,488,407,20,Success,182,423,795
2025-09-02T11:07:05,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,88,697,18,Success,233,252,770
2025-09-02T11:07:54,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,10,44,15,Success,135,383,925
2025-09-02T11:07:54,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,181,371,19,Success,99,385,573
2025-09-02T11:07:57,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,WriteTag,255,829,4,Success,59,477,753
2025-09-02T11:08:43,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,22,407,18,Success,85,396,582
2025-09-02T11:09:07,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,500,39,9,Success,83,381,364
2025-09-02T11:09:58,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ReadTag,93,312,15,Success,37,472,825
2025-09-02T11:10:54,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ReadTag,136,510,15,Success,54,548,298
2025-09-02T11:10:57,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,276,621,12,Success,317,291,617
2025-09-02T11:10:59,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ReadTag,427,458,5,Success,88,297,118
2025-09-02T11:11:57,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,138,226,9,Success,21,314,803
2025-09-02T11:12:53,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,14,62,6,Success,408,335,319
2025-09-02T11:12:56,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,302,677,18,Success,86,663,536
2025-09-02T11:13:34,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,285,561,6,Success,229,299,599
2025-09-02T11:14:38,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,GetAttributeAll,6,526,12,Success,71,321,290
2025-09-02T11:15:09,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardClose,15,342,8,Success,207,422,413
2025-09-02T11:15:15,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,GetAttributeAll,486,471,9,Success,151,544,514
2025-09-02T11:15:31,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,32,723,7,Success,248,413,820
2025-09-02T11:16:50,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,414,144,9,Success,80,586,538
2025-09-02T11:16:57,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,GetAttributeAll,217,34,5,Success,105,470,661
2025-09-02T11:17:37,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ForwardClose,449,737,2,Success,149,332,613
2025-09-02T11:17:39,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,398,347,7,Success,86,303,347
2025-09-02T11:18:06,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,WriteTag,443,86,2,Timeout,181,535,695
2025-09-02T11:19:11,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,WriteTag,185,696,12,Success,59,353,117
2025-09-02T11:19:25,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,GetAttributeAll,316,122,13,Success,131,470,405
2025-09-02T11:20:09,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,89,299,12,Success,98,234,497
2025-09-02T11:20:24,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,WriteTag,127,845,3,Success,56,287,630
2025-09-02T11:20:35,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,323,234,11,Success,208,125,446
2025-09-02T11:20:52,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,WriteTag,5,113,3,Success,206,356,753
2025-09-02T11:21:34,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,348,967,19,Success,114,441,919
2025-09-02T11:22:07,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,GetAttributeAll,350,472,12,Success,80,527,817
2025-09-02T11:22:17,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,202,210,6,Success,287,543,88
2025-09-02T11:22:36,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,487,921,15,Success,268,48,612
2025-09-02T11:22:49,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardOpen,208,226,17,Success,132,379,361
2025-09-02T11:22:55,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardClose,277,398,18,Success,217,436,545
2025-09-02T11:23:16,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,GetAttributeAll,349,265,10,Success,486,533,849
2025-09-02T11:23:27,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ReadTag,156,416,10,Success,106,388,433
2025-09-02T11:23:27,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,40,202,10,Success,34,263,661
2025-09-02T11:24:35,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,248,291,12,Success,71,379,332
2025-09-02T11:24:39,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,443,96,18,Success,319,467,430
2025-09-02T11:24:43,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,GetAttributeAll,106,180,10,Success,329,522,699
2025-09-02T11:25:37,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,265,311,6,Success,284,340,455
2025-09-02T11:25:51,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardOpen,422,547,12,Success,208,376,761
2025-09-02T11:26:02,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardClose,212,377,16,Success,271,414,620
2025-09-02T11:27:04,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,351,865,17,DeviceFailure,800,466,661
2025-09-02T11:27:13,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardClose,243,661,3,Success,162,498,634
2025-09-02T11:27:39,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardOpen,248,790,3,Success,174,500,554
2025-09-02T11:28:00,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,WriteTag,229,11,11,Success,367,384,789
2025-09-02T11:28:37,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ReadTag,230,533,1,Success,119,401,688
2025-09-02T11:28:53,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,206,930,16,DeviceFailure,629,378,306
2025-09-02T11:29:19,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,479,772,16,Success,305,584,615
2025-09-02T11:31:42,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardClose,291,172,14,Success,121,358,805
2025-09-02T11:32:37,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,230,663,16,Success,238,382,758
2025-09-02T11:32:37,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ReadTag,306,742,14,Success,52,305,668
2025-09-02T11:32:59,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardClose,37,395,13,Success,458,468,824
2025-09-02T11:33:05,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,340,507,1,Success,140,373,530
2025-09-02T11:33:23,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,1,329,17,Success,199,643,934
2025-09-02T11:33:33,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ForwardOpen,362,915,20,Success,86,262,734
2025-09-02T11:33:35,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ReadTag,399,364,15,Success,165,360,720
2025-09-02T11:33:41,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,GetAttributeAll,352,393,15,Timeout,140,303,721
2025-09-02T11:35:15,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,325,64,14,Success,43,377,459
2025-09-02T11:35:23,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,GetAttributeAll,279,666,7,Success,146,373,702
2025-09-02T11:36:00,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardClose,312,976,5,Success,176,411,937
2025-09-02T11:36:03,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardClose,240,850,5,Success,66,389,571
2025-09-02T11:37:13,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ForwardOpen,436,49,20,Success,122,532,805
2025-09-02T11:38:00,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,237,113,6,Success,75,256,627
2025-09-02T11:38:06,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,WriteTag,445,131,18,Success,121,383,508
2025-09-02T11:38:51,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,451,456,15,Success,95,373,188
2025-09-02T11:38:55,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,172,717,12,Success,158,312,154
2025-09-02T11:38:59,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardClose,333,50,8,Success,59,430,607
2025-09-02T11:39:10,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,WriteTag,432,578,11,Success,483,331,623
2025-09-02T11:40:06,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,311,851,19,Success,228,531,809
