timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,transaction_id,unit_id,function_code,address,quantity,status,response_time_ms,bytes_in,bytes_out
2025-09-02T10:56:28,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,35208,116,3,5582,121,OK,49,517,502
2025-09-02T10:56:28,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,56290,223,1,11224,7,OK,302,189,808
2025-09-02T10:57:02,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,39840,23,16,6129,21,OK,92,462,764
2025-09-02T10:57:09,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,28281,183,1,17636,17,OK,154,317,676
2025-09-02T10:57:25,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,31356,109,5,877,1,SlaveDeviceFailure,69,477,643
2025-09-02T10:57:43,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,19993,24,6,8866,1,OK,161,258,318
2025-09-02T10:57:58,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,4293,90,16,7578,40,OK,123,352,762
2025-09-02T10:58:06,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,39137,221,6,315,1,OK,141,382,859
2025-09-02T10:58:12,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,13703,5,16,16895,23,OK,151,513,511
2025-09-02T10:58:19,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,59809,228,4,17228,64,OK,117,200,403
2025-09-02T10:58:23,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,55416,138,2,860,2,OK,88,305,749
2025-09-02T10:58:50,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,37692,192,5,3321,1,OK,437,475,504
2025-09-02T10:58:51,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,31492,74,4,2340,18,OK,77,490,334
2025-09-02T10:59:08,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,18434,39,3,12925,45,OK,181,682,455
2025-09-02T10:59:21,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,19019,134,2,4870,92,OK,233,330,720
2025-09-02T10:59:32,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,59357,172,3,8969,34,OK,264,460,824
2025-09-02T11:00:30,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,40709,153,3,12287,31,OK,73,262,634
2025-09-02T11:00:43,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,50685,161,4,12770,21,OK,95,326,465
2025-09-02T11:01:29,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,31532,213,3,13524,92,OK,226,423,209
2025-09-02T11:02:07,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,53316,143,4,15290,27,OK,86,517,502
2025-09-02T11:02:18,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,52985,138,15,10712,81,OK,341,536,835
2025-09-02T11:03:44,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,39566,61,1,13757,24,OK,161,278,779
2025-09-02T11:03:59,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,13738,100,16,9811,95,OK,196,313,465
2025-09-02T11:05:41,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,32720,194,4,13776,113,OK,151,259,480
2025-09-02T11:06:10,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,30651,104,2,8367,56,OK,97,394,578
2025-09-02T11:06:16,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,42137,105,16,9568,88,OK,809,238,546
2025-09-02T11:06:22,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,20434,33,16,10686,32,OK,78,299,782
2025-09-02T11:07:31,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,29506,6,1,17542,47,OK,270,345,694
2025-09-02T11:07:33,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,9983,28,6,2989,1,OK,97,401,872
2025-09-02T11:08:05,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,47419,164,1,459,96,OK,51,272,153
2025-09-02T11:08:19,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,2447,51,2,18728,48,OK,105,222,48
2025-09-02T11:08:32,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,52330,141,1,11446,95,OK,232,363,580
2025-09-02T11:09:23,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,46069,113,4,8163,26,OK,312,470,723
2025-09-02T11:09:32,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,45264,64,6,6240,1,OK,60,350,686
2025-09-02T11:09:50,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,58436,61,2,9971,86,OK,300,370,345
2025-09-02T11:09:51,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,22676,205,3,8064,103,OK,82,477,514
2025-09-02T11:10:39,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,50437,154,3,8470,5,OK,111,373,436
2025-09-02T11:10:40,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,11995,62,5,15768,1,OK,74,447,757
2025-09-02T11:12:11,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,21231,188,16,961,85,OK,100,243,768
2025-09-02T11:12:58,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,54439,20,15,149,91,IllegalDataAddress,183,207,626
2025-09-02T11:13:19,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,57906,6,5,7358,1,OK,174,472,431
2025-09-02T11:13:41,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,47222,112,6,6784,1,OK,194,452,858
2025-09-02T11:15:06,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,36233,93,3,2261,115,OK,250,438,652
2025-09-02T11:15:30,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,63843,44,15,11504,25,Timeout,126,509,251
2025-09-02T11:15:41,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,41838,151,6,12686,1,OK,148,419,501
2025-09-02T11:15:41,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,53806,205,3,5584,105,OK,58,342,617
2025-09-02T11:15:46,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,28043,239,2,9958,65,OK,173,296,810
2025-09-02T11:16:49,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,47703,83,4,2462,104,OK,303,526,853
2025-09-02T11:16:59,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,27566,192,15,4443,29,SlaveDeviceFailure,224,243,451
2025-09-02T11:17:12,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,51893,135,5,10542,1,OK,254,605,560
2025-09-02T11:17:27,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,20970,125,5,10872,1,OK,111,433,435
2025-09-02T11:17:38,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,29679,14,5,19722,1,Timeout,89,484,113
2025-09-02T11:17:43,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,30941,187,3,11802,70,OK,30,494,711
2025-09-02T11:18:22,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,51035,231,6,9020,1,OK,77,301,441
2025-09-02T11:18:37,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,22948,96,3,10551,112,OK,56,360,710
2025-09-02T11:18:37,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,15152,28,3,7903,99,OK,233,355,518
2025-09-02T11:18:38,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,53279,14,1,2122,32,IllegalDataAddress,144,287,640
2025-09-02T11:18:40,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,1015,24,2,4496,76,OK,164,472,651
2025-09-02T11:20:07,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,48173,25,16,10263,13,OK,331,354,671
2025-09-02T11:20:26,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,41201,144,3,4453,52,OK,278,537,728
2025-09-02T11:20:38,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,13054,193,5,2846,1,OK,210,565,824
2025-09-02T11:22:14,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,31120,177,1,1096,55,OK,248,384,458
2025-09-02T11:22:57,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,3498,224,16,18535,66,OK,338,468,932
2025-09-02T11:23:03,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,45142,123,6,1489,1,OK,183,255,545
2025-09-02T11:23:03,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,33051,241,3,2836,116,SlaveDeviceFailure,114,378,382
2025-09-02T11:23:40,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,56255,133,15,10402,1,OK,110,380,626
2025-09-02T11:23:41,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,51500,235,16,9951,85,OK,200,253,682
2025-09-02T11:23:46,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,41347,105,3,9109,87,OK,111,448,436
2025-09-02T11:24:08,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,17978,2,4,19677,96,OK,81,412,305
2025-09-02T11:24:27,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,26914,202,15,19983,25,OK,299,586,486
2025-09-02T11:25:29,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,87,151,16,6703,41,OK,286,517,658
2025-09-02T11:25:50,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,24062,144,6,8394,1,OK,289,486,837
2025-09-02T11:25:59,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,57181,189,4,16453,17,OK,292,415,770
2025-09-02T11:26:08,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,31843,17,4,4124,116,OK,500,483,235
2025-09-02T11:26:25,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,56840,139,15,16059,93,OK,112,452,585
2025-09-02T11:26:47,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,5815,34,16,10911,32,OK,86,399,653
2025-09-02T11:26:50,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,20595,89,1,16515,4,SlaveDeviceFailure,89,328,530
2025-09-02T11:27:16,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,868,99,16,3776,17,OK,143,355,832
2025-09-02T11:27:56,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,46597,242,2,2158,43,OK,116,356,663
2025-09-02T11:28:55,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,12841,99,1,14707,5,OK,804,475,811
2025-09-02T11:29:22,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,20039,132,1,9925,96,OK,115,422,650
2025-09-02T11:29:36,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,65203,136,1,10842,27,OK,142,532,754
2025-09-02T11:30:31,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,4262,167,4,9423,44,OK,222,500,563
2025-09-02T11:30:44,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,36435,172,3,13407,21,IllegalDataAddress,105,311,681
2025-09-02T11:30:50,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,20750,58,15,10089,76,OK,127,145,247
2025-09-02T11:31:35,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,4813,69,16,2131,52,OK,175,421,942
2025-09-02T11:31:50,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,11767,243,15,5904,42,OK,59,554,528
2025-09-02T11:33:50,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,60532,147,5,2349,1,OK,52,315,961
2025-09-02T11:34:14,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,10588,194,5,6175,1,OK,176,322,671
2025-09-02T11:34:50,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,58133,109,5,19777,1,OK,165,520,809
2025-09-02T11:35:10,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,48981,219,5,13201,1,OK,114,411,520
2025-09-02T11:35:12,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,46951,118,1,3565,17,OK,303,633,481
2025-09-02T11:35:23,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,25613,92,3,5246,108,OK,259,456,768
2025-09-02T11:35:49,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,20113,222,6,5768,1,OK,356,328,821
2025-09-02T11:36:18,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,51439,158,4,10846,30,OK,36,220,617
2025-09-02T11:37:46,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,16282,113,16,16995,97,OK,233,279,485
2025-09-02T11:38:33,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,50882,7,16,15543,40,OK,162,383,545
2025-09-02T11:38:49,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,61456,144,5,5433,1,OK,55,248,373
2025-09-02T11:40:32,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,48608,187,1,2,90,OK,506,325,702
2025-09-02T11:40:57,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,7525,89,15,6906,48,OK,194,416,744
2025-09-02T11:43:08,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,4942,241,1,15941,14,OK,213,443,509
2025-09-02T11:47:09,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,27769,48,2,13790,100,OK,161,439,631
2025-09-02T11:47:21,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,4045,213,1,2214,38,SlaveDeviceFailure,85,335,279
2025-09-02T11:47:27,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,26976,153,16,14295,95,OK,335,428,259
2025-09-02T11:49:03,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,19038,89,1,15261,73,OK,24,375,491
2025-09-02T11:49:32,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,62716,168,4,15552,22,OK,623,236,349
2025-09-02T11:49:47,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,56459,85,4,6214,42,OK,106,544,525
2025-09-02T11:49:56,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,28770,161,15,17684,37,OK,529,617,421
2025-09-02T11:51:19,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,23962,195,1,11133,72,OK,329,570,629
2025-09-02T11:51:33,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,61518,61,6,17911,1,OK,240,576,663
2025-09-02T11:51:58,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,38116,159,3,1225,81,OK,92,483,827
2025-09-02T11:53:25,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,50367,100,4,10541,125,OK,69,243,869
2025-09-02T11:54:21,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,25622,81,2,13773,47,SlaveDeviceFailure,58,192,809
2025-09-02T11:54:45,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,61857,128,6,16340,1,IllegalFunction,87,308,512
2025-09-02T11:56:03,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,28935,243,4,13024,117,OK,105,312,394
2025-09-02T11:57:35,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,24005,38,5,9885,1,OK,127,554,507
2025-09-02T11:58:08,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,60876,126,5,3836,1,OK,78,368,800
2025-09-02T11:58:12,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,23503,3,6,7560,1,OK,59,374,550
2025-09-02T11:58:26,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,58181,92,2,15866,45,OK,94,547,637
2025-09-02T11:58:50,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,10320,213,1,5322,85,IllegalDataAddress,1265,434,618
2025-09-02T11:59:00,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,6927,138,15,17772,80,OK,219,545,290
2025-09-02T11:59:01,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,10478,163,16,19152,42,OK,180,539,598
2025-09-02T11:59:18,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,40456,16,5,3332,1,OK,129,210,721
2025-09-02T12:00:03,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,48773,169,15,15868,86,OK,96,479,840
2025-09-02T12:00:37,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,26098,33,5,2903,1,OK,160,204,753
2025-09-02T12:00:39,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,63835,54,5,18,1,OK,382,289,1039
2025-09-02T12:00:40,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,57120,61,15,12858,39,OK,101,551,465
2025-09-02T12:00:42,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,64412,5,15,7272,29,OK,303,313,568
2025-09-02T12:01:02,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,20696,96,15,4394,98,OK,107,518,734
2025-09-02T12:01:12,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,44797,91,6,1592,1,OK,355,482,505
2025-09-02T12:01:49,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,41325,147,5,4372,1,IllegalDataAddress,313,457,482
2025-09-02T12:02:11,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,8505,183,1,5447,36,OK,67,484,530
2025-09-02T12:02:25,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,60921,185,15,14518,15,IllegalDataAddress,67,307,668
2025-09-02T12:03:58,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,26447,197,6,9977,1,OK,233,328,680
2025-09-02T12:04:02,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,26825,64,1,5327,100,OK,349,403,830
2025-09-02T12:04:03,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,38278,95,16,11453,9,IllegalFunction,62,248,627
2025-09-02T12:05:00,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,23132,92,1,15136,2,OK,71,392,660
2025-09-02T12:05:17,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,46314,52,2,13630,77,OK,291,236,642
2025-09-02T12:05:30,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,13743,4,16,707,55,OK,342,329,344
2025-09-02T12:05:52,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,10590,90,2,15022,59,OK,238,433,404
2025-09-02T12:06:28,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,55007,128,16,2707,85,OK,122,432,619
2025-09-02T12:06:28,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,56360,2,1,9347,44,IllegalDataAddress,78,420,526
2025-09-02T12:06:33,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,2037,159,16,12211,56,OK,529,404,297
2025-09-02T12:06:43,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,12169,49,6,15712,1,OK,53,497,604
2025-09-02T12:07:17,ModbusTCP,C1_L1_04,C1_L1_04,P0_L0_17,10.204.13.222,10.46.2.33,64869,211,15,11021,74,OK,410,263,505
2025-09-02T12:07:18,ModbusTCP,C1_L1_09,C1_L1_09,P0_L0_13,10.109.1.17,10.242.14.234,4385,152,16,18473,75,OK,173,181,916
2025-09-02T12:07:27,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,58158,166,5,15275,1,OK,210,444,626
2025-09-02T12:07:38,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,20502,16,15,11802,76,OK,341,331,825
2025-09-02T12:08:51,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_16,10.5.8.143,10.115.6.108,5183,85,5,6491,1,OK,128,425,748
2025-09-02T12:08:58,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,18891,202,1,3977,73,OK,212,320,592
2025-09-02T12:10:19,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,5029,183,5,16966,1,OK,340,280,727
2025-09-02T12:10:31,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,44375,50,16,2613,28,OK,61,248,604
2025-09-02T12:11:23,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_11,10.171.15.251,10.48.14.225,46354,44,5,5667,1,OK,281,256,483
2025-09-02T12:12:20,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,13824,236,6,11253,1,OK,73,418,511
2025-09-02T12:13:30,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,10140,109,15,10569,38,OK,66,274,498
2025-09-02T12:13:46,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,35347,137,1,3513,95,OK,390,343,845
2025-09-02T12:14:14,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,54312,130,16,1574,53,OK,351,271,894
2025-09-02T12:14:25,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,34482,103,1,4479,100,OK,191,447,604
2025-09-02T12:14:31,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,62284,165,5,17875,1,OK,123,492,1051
2025-09-02T12:14:57,ModbusTCP,C1_L1_10,C1_L1_10,P0_L0_09,10.203.12.196,10.17.14.231,24067,107,16,8368,88,OK,148,348,447
2025-09-02T12:14:57,ModbusTCP,C1_L1_14,C1_L1_14,P0_L0_16,10.159.3.51,10.115.6.108,8094,134,3,14346,55,OK,144,381,378
2025-09-02T12:15:16,ModbusTCP,C1_L1_02,C1_L1_02,P0_L0_07,10.103.1.17,10.230.11.188,61654,151,15,645,1,OK,157,510,673
2025-09-02T12:16:08,ModbusTCP,C1_L1_21,C1_L1_21,P0_L0_05,10.150.11.178,10.194.15.246,38659,100,6,9646,1,OK,247,500,1118
2025-09-02T12:16:40,ModbusTCP,C1_L1_19,C1_L1_19,P0_L0_03,10.246.13.223,10.103.5.93,12108,117,5,8142,1,IllegalFunction,158,242,740
2025-09-02T12:16:51,ModbusTCP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,31826,66,15,17479,83,OK,45,448,871
2025-09-02T12:17:44,ModbusTCP,C1_L1_12,C1_L1_12,P0_L0_02,10.171.15.251,10.172.7.119,64044,4,6,802,1,OK,95,301,513
2025-09-02T12:19:28,ModbusTCP,C1_L1_17,C1_L1_17,P0_L0_01,10.206.6.110,10.16.0.2,55009,174,2,14774,63,OK,261,403,773
2025-09-02T12:20:19,ModbusTCP,C1_L1_15,C1_L1_15,P0_L0_15,10.5.8.143,10.146.6.99,28834,192,5,1506,1,OK,1164,345,661
