timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,session_id,auth_method,username,result,response_time_ms,bytes_in,bytes_out
2025-09-02T10:41:12,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-268050,PublicKey,root,Success,367,535,612
2025-09-02T10:41:28,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-502824,Password,svc_account,Success,191,448,462
2025-09-02T10:41:41,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-427449,Password,operator,Success,359,274,439
2025-09-02T10:42:54,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-792317,Password,root,Success,396,244,532
2025-09-02T10:42:55,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-228897,Password,operator,Success,45,329,655
2025-09-02T10:42:59,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-895836,Password,svc_account,Failure,763,309,420
2025-09-02T10:43:01,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-762956,PublicKey,svc_account,Success,134,443,431
2025-09-02T10:44:02,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-991552,KeyboardInteractive,svc_account,Success,122,402,611
2025-09-02T10:44:42,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-919986,PublicKey,admin,Failure,271,627,715
2025-09-02T10:44:58,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-882572,PublicKey,admin,Success,169,176,565
2025-09-02T10:45:13,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-267044,Password,svc_account,Failure,133,252,447
2025-09-02T10:45:50,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-834505,KeyboardInteractive,operator,Failure,70,477,789
2025-09-02T10:46:00,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-245938,Password,admin,Success,93,393,572
2025-09-02T10:47:30,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-256130,KeyboardInteractive,root,Success,63,516,636
2025-09-02T10:47:50,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-130362,Password,svc_account,Failure,65,306,828
2025-09-02T10:47:58,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-227308,KeyboardInteractive,svc_account,Success,222,379,725
2025-09-02T10:48:19,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-493428,KeyboardInteractive,admin,Success,68,546,514
2025-09-02T10:49:04,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-956013,PublicKey,root,Success,116,557,698
2025-09-02T10:49:55,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-366584,KeyboardInteractive,operator,Success,196,256,481
2025-09-02T10:52:26,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-764760,PublicKey,admin,Failure,184,296,179
2025-09-02T10:52:48,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-233490,Password,root,Success,54,147,618
2025-09-02T10:56:08,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-469122,Password,admin,Success,86,350,154
2025-09-02T10:56:25,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-903514,Password,root,Success,26,240,361
2025-09-02T10:56:26,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-487299,Password,operator,Success,50,537,609
2025-09-02T10:56:39,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-742669,Password,svc_account,Success,69,475,644
2025-09-02T10:57:06,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-473298,KeyboardInteractive,svc_account,Success,147,321,934
2025-09-02T10:57:29,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-552708,PublicKey,admin,Success,95,308,661
2025-09-02T10:58:33,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-110280,PublicKey,operator,Success,613,278,873
2025-09-02T10:58:41,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-137478,KeyboardInteractive,operator,Success,468,371,670
2025-09-02T10:59:49,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-332551,PublicKey,operator,Success,213,244,299
2025-09-02T10:59:49,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-285471,PublicKey,admin,Success,195,364,499
2025-09-02T10:59:54,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-841505,Password,admin,Success,32,524,626
2025-09-02T11:00:10,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-347741,Password,admin,Success,256,452,752
2025-09-02T11:01:05,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-677824,Password,operator,Success,317,427,842
2025-09-02T11:01:06,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-568577,Password,operator,Success,122,375,390
2025-09-02T11:02:00,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-790157,PublicKey,operator,Success,716,179,597
2025-09-02T11:02:00,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-854209,PublicKey,svc_account,Failure,135,245,616
2025-09-02T11:02:35,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-865807,PublicKey,admin,Success,308,488,929
2025-09-02T11:03:05,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-163767,Password,operator,Success,193,340,402
2025-09-02T11:03:45,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-804106,Password,operator,Success,616,414,593
2025-09-02T11:04:36,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-488993,PublicKey,root,Success,108,690,607
2025-09-02T11:05:11,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-944542,Password,root,Failure,156,552,259
2025-09-02T11:05:14,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-474354,Password,svc_account,Success,116,413,671
2025-09-02T11:05:24,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-358126,Password,root,Success,199,296,412
2025-09-02T11:05:26,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-773854,Password,root,Failure,247,404,846
2025-09-02T11:06:16,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-519792,PublicKey,operator,Failure,254,530,784
2025-09-02T11:06:28,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-493762,PublicKey,svc_account,Success,128,358,559
2025-09-02T11:06:33,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-661036,Password,svc_account,Success,129,568,645
2025-09-02T11:07:07,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-566986,PublicKey,svc_account,Success,335,567,924
2025-09-02T11:07:10,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-808871,Password,operator,Success,203,380,621
2025-09-02T11:07:40,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-318146,Password,admin,Success,260,503,708
2025-09-02T11:07:44,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-175766,PublicKey,admin,Success,105,498,622
2025-09-02T11:08:16,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-380082,KeyboardInteractive,root,Success,32,437,734
2025-09-02T11:09:12,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-554193,Password,svc_account,Success,254,215,544
2025-09-02T11:10:34,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-688176,Password,admin,Success,87,251,579
2025-09-02T11:11:32,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-333684,Password,root,Failure,31,521,678
2025-09-02T11:11:38,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-971359,Password,operator,Success,775,234,415
2025-09-02T11:13:22,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-423235,PublicKey,root,Success,543,480,415
2025-09-02T11:13:39,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-153631,KeyboardInteractive,root,Success,178,423,249
2025-09-02T11:13:58,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-215701,PublicKey,operator,Success,139,439,532
2025-09-02T11:14:56,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-791096,KeyboardInteractive,svc_account,Failure,105,380,760
2025-09-02T11:15:13,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-122741,Password,svc_account,Success,235,415,702
2025-09-02T11:15:30,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-887294,KeyboardInteractive,admin,Success,172,257,950
2025-09-02T11:15:34,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-398275,Password,operator,Success,77,510,567
2025-09-02T11:15:37,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-794439,KeyboardInteractive,operator,Success,360,445,536
2025-09-02T11:16:41,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-859347,Password,operator,Success,200,456,473
2025-09-02T11:17:03,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-430859,PublicKey,operator,Success,192,230,605
2025-09-02T11:19:47,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-382285,PublicKey,svc_account,Success,326,483,1214
2025-09-02T11:20:22,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-226217,KeyboardInteractive,admin,Success,100,459,701
2025-09-02T11:21:27,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-259038,PublicKey,svc_account,Failure,81,543,92
2025-09-02T11:21:36,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-969413,Password,operator,Success,186,533,654
2025-09-02T11:21:44,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-899271,PublicKey,root,Success,496,468,725
2025-09-02T11:22:20,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-188807,PublicKey,operator,Success,148,438,653
2025-09-02T11:24:29,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-288681,KeyboardInteractive,root,Success,187,359,538
2025-09-02T11:26:16,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-637109,PublicKey,admin,Success,59,123,392
2025-09-02T11:27:42,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-912179,KeyboardInteractive,operator,Success,42,394,738
2025-09-02T11:28:00,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-520470,Password,root,Success,128,303,486
2025-09-02T11:28:04,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-721076,KeyboardInteractive,svc_account,Success,301,597,600
2025-09-02T11:28:24,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-753478,KeyboardInteractive,root,Success,404,404,462
2025-09-02T11:28:38,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-948998,PublicKey,svc_account,Success,114,341,537
2025-09-02T11:28:52,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-623038,Password,admin,Success,53,302,176
2025-09-02T11:30:10,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-746979,KeyboardInteractive,admin,Success,91,494,577
2025-09-02T11:31:29,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-561924,KeyboardInteractive,svc_account,Success,99,498,741
2025-09-02T11:32:01,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-311801,Password,svc_account,Failure,817,593,873
2025-09-02T11:33:04,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-846846,Password,svc_account,Failure,275,466,461
2025-09-02T11:34:28,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-768016,Password,admin,Success,76,533,658
2025-09-02T11:35:06,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-955968,KeyboardInteractive,svc_account,Success,125,289,780
2025-09-02T11:35:07,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-665434,PublicKey,root,Success,193,294,587
2025-09-02T11:35:13,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-107419,KeyboardInteractive,root,Success,90,576,464
2025-09-02T11:36:12,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-426813,Password,svc_account,Success,106,545,577
2025-09-02T11:37:10,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-644725,PublicKey,root,Success,230,421,693
2025-09-02T11:37:40,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-798177,PublicKey,operator,Success,114,456,758
2025-09-02T11:38:16,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-406119,KeyboardInteractive,operator,Success,266,361,459
2025-09-02T11:39:38,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-384190,PublicKey,admin,Success,65,255,248
2025-09-02T11:39:46,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-528927,PublicKey,admin,Success,143,343,497
2025-09-02T11:40:21,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-705988,Password,operator,Success,152,550,323
2025-09-02T11:40:55,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-770177,PublicKey,root,Success,314,597,395
2025-09-02T11:41:09,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-602939,Password,admin,Success,284,354,484
2025-09-02T11:41:54,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-882129,PublicKey,root,Failure,288,350,1064
2025-09-02T11:42:36,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-656075,PublicKey,operator,Success,72,363,394
2025-09-02T11:42:45,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-332051,Password,admin,Success,201,278,398
2025-09-02T11:43:03,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-520060,PublicKey,root,Success,79,385,347
2025-09-02T11:43:32,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-678756,Password,admin,Success,78,391,627
2025-09-02T11:44:13,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-302652,PublicKey,svc_account,Success,87,294,789
2025-09-02T11:44:43,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-288157,KeyboardInteractive,admin,Failure,112,196,687
2025-09-02T11:45:05,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-458802,PublicKey,admin,Success,530,501,819
2025-09-02T11:45:05,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-921330,PublicKey,operator,Success,83,420,388
2025-09-02T11:45:16,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-747694,PublicKey,admin,Success,447,576,639
2025-09-02T11:45:20,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-534053,Password,admin,Success,211,502,486
2025-09-02T11:46:45,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-290110,PublicKey,svc_account,Success,114,580,332
2025-09-02T11:46:52,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-523919,PublicKey,operator,Success,205,280,245
2025-09-02T11:47:16,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-541357,PublicKey,operator,Success,137,311,703
2025-09-02T11:47:38,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-646964,Password,admin,Success,189,477,677
2025-09-02T11:48:17,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-903442,Password,root,Success,258,362,447
2025-09-02T11:49:12,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-688734,PublicKey,svc_account,Success,135,243,332
2025-09-02T11:49:54,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-802415,Password,root,Success,90,650,586
2025-09-02T11:50:05,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-303219,PublicKey,admin,Failure,201,322,566
2025-09-02T11:50:05,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-670015,Password,operator,Success,88,438,685
2025-09-02T11:50:16,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-501821,KeyboardInteractive,operator,Success,129,277,332
2025-09-02T11:51:11,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-794713,Password,admin,Success,177,410,763
2025-09-02T11:51:23,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-169774,PublicKey,root,Failure,163,382,676
2025-09-02T11:52:01,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-726280,KeyboardInteractive,admin,Success,192,298,634
2025-09-02T11:52:21,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-669057,KeyboardInteractive,admin,Success,96,525,531
2025-09-02T11:52:39,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-579865,PublicKey,admin,Success,188,359,709
2025-09-02T11:52:40,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-341466,PublicKey,operator,Success,213,588,426
2025-09-02T11:52:49,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-183834,PublicKey,svc_account,Success,146,325,623
2025-09-02T11:55:44,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-940919,Password,operator,Success,63,478,589
2025-09-02T11:56:07,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-499222,KeyboardInteractive,operator,Success,218,482,762
2025-09-02T11:56:07,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-490439,KeyboardInteractive,admin,Success,56,329,462
2025-09-02T11:56:43,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-139884,KeyboardInteractive,operator,Failure,280,519,873
2025-09-02T11:56:43,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-221360,KeyboardInteractive,admin,Failure,136,319,576
2025-09-02T11:56:59,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-210662,Password,operator,Success,257,559,315
2025-09-02T11:57:13,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-201934,PublicKey,root,Success,60,546,508
2025-09-02T11:57:38,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-612663,Password,svc_account,Success,324,247,742
2025-09-02T11:57:44,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-385077,Password,admin,Success,166,261,601
2025-09-02T11:57:48,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-525398,KeyboardInteractive,root,Failure,153,145,623
2025-09-02T11:58:58,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-359249,KeyboardInteractive,operator,Failure,90,258,688
2025-09-02T11:59:14,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-783340,Password,svc_account,Success,131,356,584
2025-09-02T11:59:36,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-834567,KeyboardInteractive,admin,Failure,99,522,632
2025-09-02T12:00:07,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-882492,Password,svc_account,Success,48,562,520
2025-09-02T12:00:39,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-724927,Password,svc_account,Success,111,464,490
2025-09-02T12:01:23,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-869802,Password,root,Success,100,236,575
2025-09-02T12:02:41,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-225031,Password,root,Failure,207,353,522
2025-09-02T12:04:01,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-698951,Password,svc_account,Success,493,490,477
2025-09-02T12:04:18,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-483080,PublicKey,svc_account,Success,133,595,377
2025-09-02T12:05:04,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-539434,KeyboardInteractive,admin,Success,290,339,454
2025-09-02T12:05:18,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-698105,Password,operator,Success,198,635,800
2025-09-02T12:05:27,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-421774,Password,operator,Success,114,425,505
2025-09-02T12:05:36,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-721879,KeyboardInteractive,operator,Success,442,321,748
2025-09-02T12:05:56,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-755044,PublicKey,admin,Success,267,505,563
2025-09-02T12:06:03,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-225727,KeyboardInteractive,admin,Success,130,278,730
2025-09-02T12:06:06,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-200045,PublicKey,admin,Failure,130,539,838
2025-09-02T12:06:52,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-807003,PublicKey,operator,Success,159,517,575
2025-09-02T12:08:12,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-253576,PublicKey,admin,Success,160,384,610
2025-09-02T12:08:58,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-651979,Password,operator,Success,70,453,507
2025-09-02T12:09:17,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-502705,Password,admin,Success,56,630,761
2025-09-02T12:09:21,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-709311,KeyboardInteractive,svc_account,Success,91,517,422
2025-09-02T12:09:21,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-835877,Password,svc_account,Success,111,408,690
2025-09-02T12:09:41,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-869317,KeyboardInteractive,admin,Success,261,414,422
2025-09-02T12:09:58,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-907993,Password,admin,Success,169,431,301
2025-09-02T12:10:28,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-737119,Password,operator,Success,39,459,331
2025-09-02T12:10:53,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-428367,KeyboardInteractive,admin,Success,430,242,492
2025-09-02T12:11:14,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-951468,KeyboardInteractive,operator,Success,163,274,499
2025-09-02T12:12:10,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-347265,PublicKey,admin,Success,384,427,725
2025-09-02T12:12:12,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-788461,KeyboardInteractive,operator,Success,109,366,470
2025-09-02T12:12:39,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-637632,Password,svc_account,Success,99,430,852
2025-09-02T12:12:53,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-878168,KeyboardInteractive,operator,Success,1292,240,663
2025-09-02T12:13:06,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-250952,Password,operator,Success,82,375,824
