timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,pdu_type,service,area,db_number,start,size,result,response_time_ms,bytes_in,bytes_out
2025-09-02T10:28:38,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,WriteVar,Q,158,820,131,OK,182,444,516
2025-09-02T10:29:11,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,WriteVar,I,380,3419,223,OK,26,424,820
2025-09-02T10:29:55,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,PLCControl,I,408,1538,83,OK,89,426,490
2025-09-02T10:30:14,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ReadVar,I,14,15,120,OK,459,391,569
2025-09-02T10:30:18,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,Stop,Q,124,3595,163,Error,188,465,322
2025-09-02T10:30:46,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,WriteVar,DB,333,2310,248,OK,139,234,931
2025-09-02T10:31:10,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Stop,Q,310,2747,101,OK,239,373,224
2025-09-02T10:31:14,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Start,M,461,2933,121,OK,516,439,542
2025-09-02T10:31:18,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ReadVar,M,363,1419,67,Error,175,405,767
2025-09-02T10:31:29,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Start,I,31,1034,178,Error,149,417,194
2025-09-02T10:31:38,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,ProgramBlock,I,40,3956,203,OK,56,507,626
2025-09-02T10:32:19,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,ProgramBlock,M,9,2422,122,Error,149,249,463
2025-09-02T10:32:19,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,PLCControl,Q,254,735,88,Error,111,351,692
2025-09-02T10:32:24,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,ReadVar,Q,446,3216,166,OK,140,593,777
2025-09-02T10:34:05,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,PLCControl,M,398,3194,90,OK,112,525,799
2025-09-02T10:34:07,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,Start,I,47,1568,119,OK,65,324,414
2025-09-02T10:34:25,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,PLCControl,DB,271,429,194,OK,331,402,735
2025-09-02T10:34:39,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Start,DB,316,2844,87,OK,235,568,456
2025-09-02T10:34:48,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,PLCControl,Q,105,3551,234,OK,130,173,616
2025-09-02T10:35:06,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,ProgramBlock,DB,71,3963,70,OK,347,181,419
2025-09-02T10:36:22,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Start,I,78,605,119,Error,887,535,394
2025-09-02T10:36:56,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,WriteVar,DB,43,386,41,OK,124,486,712
2025-09-02T10:37:28,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ReadVar,Q,391,977,194,OK,83,443,761
2025-09-02T10:38:23,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Start,M,75,2347,9,OK,67,706,246
2025-09-02T10:39:06,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,Start,DB,205,2099,213,OK,108,323,709
2025-09-02T10:39:19,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,WriteVar,DB,152,1570,144,Error,285,247,441
2025-09-02T10:41:53,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,WriteVar,DB,236,1901,143,OK,84,488,485
2025-09-02T10:41:57,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,WriteVar,I,36,339,15,OK,83,372,442
2025-09-02T10:42:01,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,Start,I,340,1486,94,OK,18,305,598
2025-09-02T10:42:28,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,WriteVar,DB,457,3730,186,OK,278,181,479
2025-09-02T10:42:34,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ProgramBlock,I,482,1463,12,OK,332,285,650
2025-09-02T10:42:48,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Stop,M,462,3452,130,OK,38,421,567
2025-09-02T10:43:47,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,PLCControl,M,65,3490,197,OK,244,440,760
2025-09-02T10:44:19,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,WriteVar,I,178,2556,226,OK,165,472,976
2025-09-02T10:44:49,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Stop,Q,454,3180,189,OK,140,567,463
2025-09-02T10:44:54,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,Start,Q,176,4077,28,OK,179,409,470
2025-09-02T10:45:57,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ReadVar,Q,406,2998,27,Error,117,552,485
2025-09-02T10:46:23,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,PLCControl,M,435,408,77,OK,166,540,376
2025-09-02T10:46:54,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,Start,Q,161,1362,106,OK,63,372,729
2025-09-02T10:47:27,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,WriteVar,I,485,3143,64,OK,150,533,599
2025-09-02T10:47:30,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,Start,DB,323,2447,18,OK,73,412,674
2025-09-02T10:47:41,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,PLCControl,DB,366,1520,158,OK,102,603,615
2025-09-02T10:47:41,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ReadVar,I,136,2829,120,OK,119,602,432
2025-09-02T10:48:24,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,WriteVar,M,346,2186,31,OK,183,462,515
2025-09-02T10:50:32,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Start,I,131,1601,127,OK,231,626,310
2025-09-02T10:51:25,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Start,DB,387,3409,191,OK,122,496,496
2025-09-02T10:51:47,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,WriteVar,I,391,2022,138,OK,37,444,848
2025-09-02T10:53:19,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,ProgramBlock,I,345,28,113,OK,844,344,548
2025-09-02T10:53:35,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,PLCControl,M,294,1796,210,OK,182,561,989
2025-09-02T10:55:12,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,PLCControl,Q,298,2215,1,Error,91,358,993
2025-09-02T10:55:35,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,WriteVar,I,206,1656,245,Error,143,322,829
2025-09-02T10:55:40,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,ProgramBlock,M,447,2075,130,OK,86,507,507
2025-09-02T10:55:53,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Start,M,390,2985,154,OK,125,436,559
2025-09-02T10:57:24,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Stop,M,171,2215,18,OK,92,514,380
2025-09-02T10:59:03,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,PLCControl,Q,217,1551,76,Error,29,238,388
2025-09-02T10:59:18,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,PLCControl,M,316,1487,176,OK,159,355,297
2025-09-02T10:59:27,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,PLCControl,I,421,807,112,OK,171,513,651
2025-09-02T10:59:39,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,Start,I,137,1841,230,OK,501,390,351
2025-09-02T11:00:08,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,WriteVar,I,387,2363,20,OK,216,310,248
2025-09-02T11:00:14,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Start,DB,265,3584,164,OK,97,570,851
2025-09-02T11:00:28,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,WriteVar,I,123,1804,236,OK,57,318,832
2025-09-02T11:00:30,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,ReadVar,I,265,1419,22,OK,97,612,860
2025-09-02T11:01:21,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,DB,190,2738,52,OK,276,387,216
2025-09-02T11:01:44,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ProgramBlock,DB,356,1644,94,OK,59,359,528
2025-09-02T11:01:54,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,ReadVar,Q,210,2440,152,OK,131,280,885
2025-09-02T11:02:24,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,WriteVar,M,440,1125,218,OK,170,491,328
2025-09-02T11:03:07,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,PLCControl,Q,279,992,103,OK,142,320,723
2025-09-02T11:03:33,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Start,DB,183,3565,50,OK,102,503,582
2025-09-02T11:03:41,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Start,Q,13,1664,53,OK,199,346,456
2025-09-02T11:03:42,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,Stop,DB,47,514,78,OK,137,273,702
2025-09-02T11:03:43,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,Start,Q,405,2106,29,OK,274,524,793
2025-09-02T11:03:59,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,WriteVar,I,146,2013,127,OK,252,574,698
2025-09-02T11:04:55,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ProgramBlock,M,185,1758,204,OK,197,385,782
2025-09-02T11:05:37,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,WriteVar,DB,131,2084,177,OK,425,351,742
2025-09-02T11:06:10,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,ReadVar,DB,460,3435,147,OK,110,573,841
2025-09-02T11:06:10,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ReadVar,M,330,532,9,OK,67,593,541
2025-09-02T11:06:52,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,ReadVar,I,293,700,253,OK,34,479,876
2025-09-02T11:07:51,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ProgramBlock,M,205,3685,120,OK,153,267,424
2025-09-02T11:08:00,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ReadVar,DB,212,1845,196,OK,81,388,746
2025-09-02T11:08:15,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,ReadVar,I,354,9,39,OK,129,450,597
2025-09-02T11:08:17,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Start,Q,44,3268,170,OK,67,498,276
2025-09-02T11:08:36,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,WriteVar,Q,342,1673,155,OK,166,317,490
2025-09-02T11:09:14,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,PLCControl,M,78,2380,173,OK,189,392,811
2025-09-02T11:09:23,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Start,Q,197,1952,28,OK,289,337,864
2025-09-02T11:10:25,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Stop,I,67,1757,229,OK,251,416,812
2025-09-02T11:10:59,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,ReadVar,M,331,2191,187,OK,71,210,487
2025-09-02T11:11:10,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,Stop,I,437,3561,201,OK,111,183,494
2025-09-02T11:12:31,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Start,Q,381,571,225,OK,67,533,931
2025-09-02T11:12:43,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ReadVar,M,149,527,132,OK,99,544,528
2025-09-02T11:12:43,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,WriteVar,DB,196,1580,71,OK,190,336,751
2025-09-02T11:13:09,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,PLCControl,I,175,2456,186,Error,209,252,458
2025-09-02T11:14:09,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,WriteVar,Q,214,852,101,OK,358,428,1002
2025-09-02T11:14:11,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,WriteVar,DB,365,455,191,OK,441,514,647
2025-09-02T11:14:21,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,PLCControl,DB,281,1118,236,OK,162,601,666
2025-09-02T11:14:21,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Stop,M,314,3631,48,OK,241,498,441
2025-09-02T11:14:44,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,PLCControl,DB,379,4091,56,OK,124,369,365
2025-09-02T11:15:04,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ReadVar,M,410,975,63,Error,138,316,466
2025-09-02T11:15:17,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Stop,Q,480,701,18,OK,147,397,338
2025-09-02T11:15:26,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,Start,I,175,1341,26,OK,54,358,582
2025-09-02T11:15:53,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,Start,DB,165,121,56,OK,511,523,408
2025-09-02T11:16:39,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,ProgramBlock,I,424,3773,148,OK,14,491,850
2025-09-02T11:16:45,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,Start,Q,232,2293,43,OK,310,511,312
2025-09-02T11:18:18,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Start,DB,85,2053,196,OK,495,301,256
2025-09-02T11:19:09,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,PLCControl,I,368,194,134,OK,131,478,471
2025-09-02T11:19:46,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,Stop,I,358,3687,216,OK,152,255,708
2025-09-02T11:20:06,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ReadVar,I,453,3490,240,OK,110,419,459
2025-09-02T11:20:58,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,Start,I,439,3086,40,OK,362,352,376
2025-09-02T11:21:11,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,WriteVar,Q,107,2220,131,OK,422,462,438
2025-09-02T11:21:51,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,Start,DB,148,3727,162,OK,239,475,786
2025-09-02T11:22:24,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ProgramBlock,DB,283,83,22,OK,59,505,556
2025-09-02T11:22:25,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,WriteVar,DB,448,2438,92,OK,53,367,713
2025-09-02T11:22:56,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,WriteVar,DB,345,1230,11,OK,299,325,535
2025-09-02T11:23:24,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,M,341,2108,99,OK,151,283,386
2025-09-02T11:23:36,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ProgramBlock,I,152,3910,69,OK,192,424,627
2025-09-02T11:24:49,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Stop,I,65,17,49,OK,94,596,95
2025-09-02T11:25:03,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,PLCControl,I,137,916,80,OK,214,364,112
2025-09-02T11:26:06,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,PLCControl,Q,80,895,220,OK,69,281,403
2025-09-02T11:26:15,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Start,M,152,2633,92,OK,99,424,818
2025-09-02T11:26:27,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,PLCControl,M,28,1393,1,Error,195,276,639
2025-09-02T11:26:51,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,ProgramBlock,DB,403,1159,199,OK,234,447,550
2025-09-02T11:27:02,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,WriteVar,Q,217,824,66,OK,353,453,646
2025-09-02T11:28:25,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Stop,DB,406,3508,175,OK,82,369,754
2025-09-02T11:28:55,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,ReadVar,DB,42,16,209,Error,92,672,197
2025-09-02T11:29:11,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,ReadVar,Q,220,1218,99,OK,131,414,793
2025-09-02T11:29:18,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Start,Q,322,5,115,OK,154,488,629
2025-09-02T11:30:10,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,WriteVar,M,393,1687,52,OK,216,334,428
2025-09-02T11:30:21,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,PLCControl,I,473,1382,118,OK,56,214,548
2025-09-02T11:30:34,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ReadVar,I,259,2086,90,OK,119,336,670
2025-09-02T11:30:34,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,PLCControl,Q,285,1940,190,Error,201,548,737
2025-09-02T11:30:34,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,PLCControl,DB,324,3391,147,OK,69,440,556
2025-09-02T11:32:29,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Stop,M,408,1847,64,Error,159,543,358
2025-09-02T11:32:44,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,ReadVar,I,294,3360,249,OK,300,530,257
2025-09-02T11:32:48,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ProgramBlock,Q,163,1199,17,OK,168,447,597
2025-09-02T11:33:27,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Start,I,285,479,78,OK,31,340,493
2025-09-02T11:34:20,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,WriteVar,DB,140,1053,217,OK,58,472,171
2025-09-02T11:35:10,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Stop,DB,128,2093,44,OK,155,370,388
2025-09-02T11:35:14,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Stop,Q,42,765,139,OK,91,334,792
2025-09-02T11:35:43,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,ReadVar,I,279,1793,171,OK,312,385,681
2025-09-02T11:35:56,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,Stop,M,451,2689,107,OK,106,469,358
2025-09-02T11:35:56,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,PLCControl,I,244,1176,58,OK,537,432,350
2025-09-02T11:35:59,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,ProgramBlock,DB,402,3537,162,OK,91,285,686
2025-09-02T11:36:03,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Start,I,277,2766,229,OK,136,421,485
2025-09-02T11:36:31,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,PLCControl,DB,53,2356,13,Error,499,365,792
2025-09-02T11:36:47,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Stop,Q,165,1599,75,OK,100,489,502
2025-09-02T11:37:55,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,Stop,Q,179,641,25,OK,26,372,459
2025-09-02T11:38:38,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,ReadVar,DB,181,867,2,OK,141,217,331
2025-09-02T11:39:46,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,PLCControl,I,443,1159,109,OK,105,558,239
2025-09-02T11:39:59,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,PLCControl,DB,373,3157,95,OK,116,244,614
2025-09-02T11:40:43,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,PLCControl,M,62,3006,218,Error,418,356,829
2025-09-02T11:41:08,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,WriteVar,I,435,602,231,OK,123,355,612
2025-09-02T11:41:43,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,PLCControl,I,323,1602,166,OK,69,232,819
2025-09-02T11:41:55,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Stop,M,130,2067,154,OK,153,508,448
2025-09-02T11:42:45,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Stop,DB,17,3982,135,OK,164,504,459
2025-09-02T11:43:07,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,PLCControl,I,139,2480,71,OK,234,393,668
2025-09-02T11:47:15,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Stop,DB,263,1937,83,OK,122,464,823
2025-09-02T11:47:44,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,PLCControl,I,1,806,40,Error,96,350,416
2025-09-02T11:47:46,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ProgramBlock,M,178,2823,193,OK,153,429,520
2025-09-02T11:47:51,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,ReadVar,Q,255,1500,193,OK,119,85,359
2025-09-02T11:48:36,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,Start,I,400,674,216,OK,583,660,655
2025-09-02T11:48:36,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,PLCControl,DB,126,2182,113,OK,104,489,365
2025-09-02T11:48:51,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,ProgramBlock,DB,454,1944,22,Error,113,186,353
2025-09-02T11:48:51,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ProgramBlock,Q,254,3929,138,OK,125,343,543
2025-09-02T11:49:21,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,Start,M,326,2675,139,OK,99,459,683
2025-09-02T11:49:56,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ProgramBlock,M,112,1352,149,OK,75,353,634
