timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,method,url,auth_method,http_status,response_time_ms,bytes_in,bytes_out
2025-09-02T10:36:43,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,GET,https://10.205.8.132/api/login,Bearer,200,101,680,613
2025-09-02T10:37:36,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,DELETE,https://10.58.4.76/api/login,None,404,245,354,677
2025-09-02T10:38:29,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,PUT,https://10.186.12.201/api/login,Bearer,201,19,595,705
2025-09-02T10:39:07,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,PUT,https://10.87.4.64/api/login,MutualTLS,201,320,481,429
2025-09-02T10:39:16,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,POST,https://10.70.0.15/api/metrics,Bearer,401,476,427,790
2025-09-02T10:40:16,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,DELETE,https://10.171.15.251/api/tags,Basic,400,279,320,561
2025-09-02T10:40:23,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,PUT,https://10.247.10.166/api/control,None,200,268,168,415
2025-09-02T10:41:13,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,POST,https://10.106.9.157/api/status,Basic,404,136,333,747
2025-09-02T10:42:14,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,POST,https://10.20.11.189/api/status,None,200,165,348,727
2025-09-02T10:42:22,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,HEAD,https://10.20.11.189/api/status,Bearer,204,101,478,705
2025-09-02T10:42:44,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,GET,https://10.22.4.65/api/control,Bearer,200,109,277,410
2025-09-02T10:43:18,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,POST,https://10.61.9.148/api/control,None,200,337,476,522
2025-09-02T10:43:45,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/control,MutualTLS,200,143,550,730
2025-09-02T10:43:58,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,GET,https://10.189.6.99/api/metrics,None,200,51,408,331
2025-09-02T10:43:59,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,DELETE,https://10.159.3.51/api/tags,Basic,401,538,421,452
2025-09-02T10:44:00,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,HEAD,https://10.13.3.61/api/control,Basic,200,68,643,578
2025-09-02T10:44:18,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,GET,https://10.20.11.189/api/login,MutualTLS,200,87,407,968
2025-09-02T10:44:43,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,GET,https://10.171.15.251/api/status,MutualTLS,401,322,344,487
2025-09-02T10:44:48,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,POST,https://10.13.3.61/api/status,None,204,190,507,1043
2025-09-02T10:45:23,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,HEAD,https://10.247.10.166/api/tags,Basic,200,308,362,451
2025-09-02T10:47:24,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,DELETE,https://10.171.15.251/api/metrics,Basic,302,153,436,299
2025-09-02T10:47:39,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/login,None,201,53,199,506
2025-09-02T10:47:48,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,GET,https://10.10.10.165/api/tags,Bearer,200,115,179,733
2025-09-02T10:48:03,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,DELETE,https://10.76.2.40/api/metrics,Basic,201,91,506,538
2025-09-02T10:48:03,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,PUT,https://10.109.1.17/api/login,Bearer,404,111,233,475
2025-09-02T10:48:03,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,DELETE,https://10.171.15.251/api/metrics,Basic,403,47,366,621
2025-09-02T10:48:23,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,POST,https://10.5.8.143/api/status,Basic,200,51,204,890
2025-09-02T10:49:19,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,GET,https://10.155.10.161/api/metrics,Bearer,204,353,366,558
2025-09-02T10:49:20,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,HEAD,https://10.159.3.51/api/login,Basic,401,73,303,813
2025-09-02T10:49:49,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,GET,https://10.22.4.65/api/tags,MutualTLS,200,304,424,544
2025-09-02T10:50:38,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,HEAD,https://10.175.6.98/api/login,MutualTLS,302,388,584,483
2025-09-02T10:50:43,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/status,Bearer,201,329,678,676
2025-09-02T10:51:31,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,DELETE,https://10.186.12.201/api/login,None,200,207,276,424
2025-09-02T10:52:30,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,GET,https://10.198.12.199/api/control,MutualTLS,404,224,551,496
2025-09-02T10:52:56,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,PUT,https://10.183.14.226/api/status,Bearer,403,1208,532,234
2025-09-02T10:53:27,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,GET,https://10.58.4.76/api/control,Basic,200,482,491,793
2025-09-02T10:53:48,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,POST,https://10.159.3.51/api/login,Bearer,200,69,405,374
2025-09-02T10:53:51,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,HEAD,https://10.198.12.199/api/login,MutualTLS,404,68,608,119
2025-09-02T10:54:04,HTTPS,C3_L3_05,C3_L3_05,C2_L2_12,10.213.4.79,10.58.4.76,HEAD,https://10.58.4.76/api/control,MutualTLS,200,525,429,782
2025-09-02T10:54:05,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,DELETE,https://10.76.2.40/api/tags,Bearer,404,205,451,547
2025-09-02T10:54:24,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,HEAD,https://10.205.8.132/api/control,None,401,95,396,553
2025-09-02T10:54:44,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,POST,https://10.171.15.251/api/status,MutualTLS,401,166,620,472
2025-09-02T10:54:56,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,GET,https://10.106.9.157/api/tags,Basic,404,215,369,544
2025-09-02T10:55:02,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,HEAD,https://10.171.15.251/api/status,None,201,79,583,733
2025-09-02T10:55:26,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,DELETE,https://10.171.15.251/api/metrics,Bearer,404,402,336,817
2025-09-02T10:56:15,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,POST,https://10.198.12.199/api/control,MutualTLS,403,229,444,647
2025-09-02T10:56:54,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,PUT,https://10.15.14.236/api/metrics,None,200,145,616,554
2025-09-02T10:57:47,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,HEAD,https://10.183.14.226/api/tags,MutualTLS,200,260,497,465
2025-09-02T10:58:46,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,DELETE,https://10.186.12.201/api/tags,None,302,155,266,72
2025-09-02T10:58:47,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,GET,https://10.109.1.17/api/status,Bearer,200,446,476,401
2025-09-02T10:58:51,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,PUT,https://10.109.1.17/api/control,Bearer,200,244,381,569
2025-09-02T10:59:26,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,HEAD,https://10.22.4.65/api/tags,Basic,404,52,239,538
2025-09-02T11:00:12,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,GET,https://10.76.2.40/api/metrics,None,400,128,599,475
2025-09-02T11:01:14,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,DELETE,https://10.109.1.17/api/status,Basic,400,224,467,310
2025-09-02T11:01:44,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/login,Basic,201,152,237,430
2025-09-02T11:04:59,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,DELETE,https://10.20.11.189/api/control,MutualTLS,200,135,542,217
2025-09-02T11:05:01,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,GET,https://10.15.14.236/api/login,Basic,200,174,478,780
2025-09-02T11:06:14,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,GET,https://10.58.4.76/api/metrics,Basic,200,543,453,627
2025-09-02T11:06:28,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,GET,https://10.247.10.166/api/metrics,Basic,404,65,464,559
2025-09-02T11:06:34,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,POST,https://10.175.6.98/api/control,Basic,404,215,667,527
2025-09-02T11:07:19,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,GET,https://10.243.1.26/api/tags,Basic,200,394,434,503
2025-09-02T11:07:49,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,PUT,https://10.70.0.15/api/login,Basic,302,223,559,1058
2025-09-02T11:08:07,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,DELETE,https://10.13.3.61/api/status,Basic,500,85,134,814
2025-09-02T11:08:11,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,HEAD,https://10.186.12.201/api/metrics,Basic,401,188,448,750
2025-09-02T11:08:35,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,POST,https://10.61.9.148/api/login,Basic,200,209,401,850
2025-09-02T11:08:40,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/login,None,200,151,568,831
2025-09-02T11:09:23,HTTPS,C3_L3_03,C3_L3_03,C2_L2_11,10.10.10.165,10.198.12.199,POST,https://10.198.12.199/api/control,Basic,204,324,469,754
2025-09-02T11:09:46,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,PUT,https://10.5.8.143/api/status,Bearer,500,59,441,640
2025-09-02T11:09:48,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,DELETE,https://10.155.10.161/api/status,None,200,209,315,518
2025-09-02T11:09:54,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,PUT,https://10.13.3.61/api/login,None,204,214,456,327
2025-09-02T11:09:54,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,PUT,https://10.10.10.165/api/metrics,None,200,141,230,765
2025-09-02T11:10:48,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,GET,https://10.106.9.157/api/metrics,MutualTLS,404,30,386,824
2025-09-02T11:11:24,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/control,None,400,252,390,710
2025-09-02T11:11:48,HTTPS,C2_L2_06,C2_L2_06,C1_L1_12,10.155.10.161,10.171.15.251,DELETE,https://10.171.15.251/api/metrics,None,404,56,513,660
2025-09-02T11:12:34,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,HEAD,https://10.171.15.251/api/login,MutualTLS,200,396,626,822
2025-09-02T11:12:36,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,POST,https://10.159.3.51/api/login,MutualTLS,201,188,471,530
2025-09-02T11:14:00,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,GET,https://10.70.0.15/api/status,MutualTLS,200,232,288,512
2025-09-02T11:14:35,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,HEAD,https://10.186.12.201/api/control,MutualTLS,400,52,367,723
2025-09-02T11:15:12,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,GET,https://10.247.10.166/api/login,Bearer,200,167,608,570
2025-09-02T11:16:09,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,POST,https://10.61.9.148/api/status,Bearer,500,135,296,513
2025-09-02T11:16:15,HTTPS,C3_L3_02,C3_L3_02,C2_L2_06,10.43.7.113,10.155.10.161,GET,https://10.155.10.161/api/metrics,Basic,401,38,432,565
2025-09-02T11:17:40,HTTPS,D_DMZ_06,D_DMZ_06,C3_L3_04,10.96.10.167,10.175.6.98,PUT,https://10.175.6.98/api/login,Basic,200,79,171,858
2025-09-02T11:17:59,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,GET,https://10.243.1.26/api/login,MutualTLS,200,82,294,989
2025-09-02T11:18:33,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,POST,https://10.171.15.251/api/metrics,MutualTLS,200,165,504,203
2025-09-02T11:18:54,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/tags,Basic,200,155,400,214
2025-09-02T11:19:04,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,PUT,https://10.20.11.189/api/tags,MutualTLS,200,253,433,456
2025-09-02T11:20:32,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,PUT,https://10.171.15.251/api/control,Bearer,400,233,417,519
2025-09-02T11:21:33,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,DELETE,https://10.198.12.199/api/login,Bearer,403,358,492,427
2025-09-02T11:23:19,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,POST,https://10.247.10.166/api/status,Bearer,404,450,329,498
2025-09-02T11:23:39,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,HEAD,https://10.61.9.148/api/control,MutualTLS,200,208,176,376
2025-09-02T11:23:39,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,POST,https://10.205.8.132/api/control,MutualTLS,404,218,413,582
2025-09-02T11:24:06,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,GET,https://10.13.3.61/api/tags,Basic,403,82,313,445
2025-09-02T11:24:31,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,DELETE,https://10.183.14.226/api/login,MutualTLS,200,241,546,154
2025-09-02T11:25:23,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,POST,https://10.15.14.236/api/login,MutualTLS,500,340,425,346
2025-09-02T11:26:00,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_12,10.74.9.148,10.20.11.189,PUT,https://10.20.11.189/api/status,Basic,200,160,364,596
2025-09-02T11:26:01,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,DELETE,https://10.243.1.26/api/status,None,200,103,329,598
2025-09-02T11:27:06,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,GET,https://10.10.10.165/api/tags,None,401,147,649,511
2025-09-02T11:28:18,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,HEAD,https://10.13.3.61/api/login,Basic,401,266,298,538
2025-09-02T11:28:51,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,DELETE,https://10.20.11.189/api/metrics,MutualTLS,400,165,406,474
2025-09-02T11:32:46,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_01,10.173.12.197,10.106.9.157,GET,https://10.106.9.157/api/control,MutualTLS,200,440,466,719
2025-09-02T11:32:57,HTTPS,C3_L3_04,C3_L3_04,C2_L2_12,10.175.6.98,10.58.4.76,GET,https://10.58.4.76/api/login,Bearer,200,247,337,540
2025-09-02T11:33:21,HTTPS,C3_L3_02,C3_L3_02,C2_L2_07,10.43.7.113,10.183.14.226,DELETE,https://10.183.14.226/api/status,Basic,400,157,460,780
2025-09-02T11:33:41,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,HEAD,https://10.171.15.251/api/metrics,None,200,185,460,518
2025-09-02T11:33:45,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,HEAD,https://10.5.8.143/api/metrics,MutualTLS,400,55,356,387
2025-09-02T11:34:19,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,POST,https://10.198.12.199/api/control,Bearer,500,164,321,638
2025-09-02T11:34:29,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,HEAD,https://10.243.1.26/api/tags,MutualTLS,201,116,427,403
2025-09-02T11:35:07,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,DELETE,https://10.70.0.15/api/control,Bearer,400,50,501,673
2025-09-02T11:35:35,HTTPS,C3_L3_05,C3_L3_05,C2_L2_12,10.213.4.79,10.58.4.76,PUT,https://10.58.4.76/api/status,MutualTLS,500,26,334,338
2025-09-02T11:37:23,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,GET,https://10.206.6.110/api/control,Bearer,200,161,338,780
2025-09-02T11:37:56,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/login,None,401,230,488,723
2025-09-02T11:38:23,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/control,Basic,200,157,418,344
2025-09-02T11:39:00,HTTPS,D_DMZ_09,D_DMZ_09,C3_L3_12,10.15.14.236,10.186.12.201,POST,https://10.186.12.201/api/metrics,Basic,401,168,534,680
2025-09-02T11:39:12,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,PUT,https://10.159.3.51/api/metrics,Basic,200,193,528,368
2025-09-02T11:39:14,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,HEAD,https://10.20.11.189/api/status,Basic,200,92,318,500
2025-09-02T11:39:30,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,GET,https://10.206.6.110/api/tags,Basic,401,63,514,399
2025-09-02T11:40:08,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,DELETE,https://10.171.15.251/api/metrics,Basic,302,71,562,411
2025-09-02T11:40:09,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,PUT,https://10.87.4.64/api/login,Bearer,401,416,698,414
2025-09-02T11:40:18,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,GET,https://10.87.4.64/api/control,MutualTLS,200,292,429,592
2025-09-02T11:40:43,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,DELETE,https://10.22.4.65/api/metrics,Bearer,200,791,597,508
2025-09-02T11:40:43,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,PUT,https://10.109.1.17/api/status,Basic,200,154,547,764
2025-09-02T11:41:25,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,GET,https://10.189.6.99/api/login,None,204,66,313,561
2025-09-02T11:41:49,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,DELETE,https://10.198.12.199/api/control,Basic,403,264,447,854
2025-09-02T11:42:06,HTTPS,C3_L3_12,C3_L3_12,C2_L2_13,10.186.12.201,10.87.4.64,DELETE,https://10.87.4.64/api/login,None,200,204,420,920
2025-09-02T11:42:35,HTTPS,C3_L3_05,C3_L3_05,C2_L2_12,10.213.4.79,10.58.4.76,DELETE,https://10.58.4.76/api/metrics,Bearer,200,83,486,502
2025-09-02T11:43:01,HTTPS,C2_L2_10,C2_L2_10,C1_L1_07,10.34.3.56,10.13.3.61,POST,https://10.13.3.61/api/status,Basic,200,121,330,711
2025-09-02T11:43:41,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,PUT,https://10.171.15.251/api/tags,Bearer,200,216,439,516
2025-09-02T11:44:13,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,GET,https://10.15.14.236/api/login,Bearer,200,183,398,978
2025-09-02T11:45:24,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,DELETE,https://10.5.8.143/api/control,MutualTLS,404,178,412,679
2025-09-02T11:45:51,HTTPS,C3_L3_09,C3_L3_09,C2_L2_11,10.183.5.92,10.198.12.199,PUT,https://10.198.12.199/api/tags,None,400,131,415,356
2025-09-02T11:46:39,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,DELETE,https://10.243.1.26/api/status,MutualTLS,404,134,548,762
2025-09-02T11:47:19,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,HEAD,https://10.206.6.110/api/status,None,201,276,486,343
2025-09-02T11:48:14,HTTPS,C3_L3_11,C3_L3_11,C2_L2_15,10.167.6.98,10.61.9.148,GET,https://10.61.9.148/api/login,MutualTLS,200,16,332,674
2025-09-02T11:49:21,HTTPS,C2_L2_05,C2_L2_05,C1_L1_17,10.89.4.71,10.206.6.110,GET,https://10.206.6.110/api/metrics,Bearer,400,170,653,825
2025-09-02T11:50:05,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,POST,https://10.247.10.166/api/status,MutualTLS,200,203,291,372
2025-09-02T11:50:26,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/status,MutualTLS,201,81,388,898
2025-09-02T11:50:34,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,HEAD,https://10.159.3.51/api/login,MutualTLS,200,151,614,558
2025-09-02T11:51:32,HTTPS,D_DMZ_07,D_DMZ_07,C3_L3_03,10.108.5.90,10.10.10.165,POST,https://10.10.10.165/api/control,None,200,54,212,531
2025-09-02T11:51:32,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_08,10.173.12.197,10.76.2.40,HEAD,https://10.76.2.40/api/tags,Basic,200,213,390,212
2025-09-02T11:51:34,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,GET,https://10.189.6.99/api/login,MutualTLS,201,47,290,823
2025-09-02T11:51:47,HTTPS,C2_L2_05,C2_L2_05,C1_L1_12,10.89.4.71,10.171.15.251,POST,https://10.171.15.251/api/status,Basic,201,423,249,610
2025-09-02T11:52:55,HTTPS,C2_L2_06,C2_L2_06,C1_L1_01,10.155.10.161,10.247.10.166,PUT,https://10.247.10.166/api/status,MutualTLS,404,76,276,884
2025-09-02T11:53:36,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,HEAD,https://10.243.1.26/api/status,Bearer,204,57,508,958
2025-09-02T11:54:40,HTTPS,C2_L2_05,C2_L2_05,C1_L1_15,10.89.4.71,10.5.8.143,GET,https://10.5.8.143/api/metrics,None,401,318,361,313
2025-09-02T11:55:02,HTTPS,E_ENT_08,E_ENT_08,D_DMZ_12,10.96.11.182,10.20.11.189,POST,https://10.20.11.189/api/status,Basic,403,137,692,416
2025-09-02T11:56:22,HTTPS,E_ENT_01,E_ENT_01,D_DMZ_10,10.39.8.128,10.22.4.65,PUT,https://10.22.4.65/api/status,Basic,401,230,523,812
2025-09-02T11:56:32,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,GET,https://10.109.1.17/api/login,Bearer,200,222,421,1183
2025-09-02T11:56:37,HTTPS,C2_L2_11,C2_L2_11,C1_L1_09,10.198.12.199,10.109.1.17,HEAD,https://10.109.1.17/api/metrics,None,400,208,430,736
2025-09-02T11:56:56,HTTPS,C2_L2_10,C2_L2_10,C1_L1_14,10.34.3.56,10.159.3.51,HEAD,https://10.159.3.51/api/metrics,Bearer,400,258,428,500
2025-09-02T11:57:35,HTTPS,E_ENT_07,E_ENT_07,D_DMZ_09,10.74.9.148,10.15.14.236,HEAD,https://10.15.14.236/api/metrics,MutualTLS,200,175,474,687
2025-09-02T11:57:44,HTTPS,C3_L3_11,C3_L3_11,C2_L2_03,10.167.6.98,10.243.1.26,DELETE,https://10.243.1.26/api/tags,MutualTLS,200,160,545,523
2025-09-02T11:57:48,HTTPS,D_DMZ_03,D_DMZ_03,C3_L3_07,10.173.12.197,10.70.0.15,HEAD,https://10.70.0.15/api/control,None,200,79,438,766
2025-09-02T11:58:33,HTTPS,C3_L3_02,C3_L3_02,C2_L2_09,10.43.7.113,10.189.6.99,GET,https://10.189.6.99/api/status,Basic,500,122,671,399
2025-09-02T11:59:42,HTTPS,C3_L3_03,C3_L3_03,C2_L2_04,10.10.10.165,10.205.8.132,POST,https://10.205.8.132/api/tags,MutualTLS,404,101,557,760
