timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,client_id,username,action,topic,qos,tls_enabled,result,response_time_ms,bytes_in,bytes_out
2025-09-02T10:03:41,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-5095,,SUBSCRIBE,sensors/temperature,1,0,OK,442,344,609
2025-09-02T10:04:27,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-1915,plc,PUBLISH,status/plc,1,0,OK,335,520,356
2025-09-02T10:04:33,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-3330,plc,PUBLISH,telemetry/PLC1,0,0,OK,137,468,634
2025-09-02T10:04:49,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6110,telemetry,PUBLISH,status/plc,0,0,OK,26,419,365
2025-09-02T10:05:20,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-8169,plc,SUBSCRIBE,alerts/lineA,2,0,AuthError,239,339,894
2025-09-02T10:05:40,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-3664,collector,DISCONNECT,,,0,OK,99,370,613
2025-09-02T10:06:00,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-9121,plc,PUBLISH,status/plc,0,0,MalformedPacket,139,319,889
2025-09-02T10:06:35,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-5392,collector,PUBLISH,cmd/actuator,1,0,OK,546,366,502
2025-09-02T10:07:19,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-7734,,PUBLISH,sensors/temperature,2,0,OK,102,152,421
2025-09-02T10:07:19,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5610,,CONNECT,,,0,TopicNotAllowed,167,521,306
2025-09-02T10:07:36,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-2501,plc,DISCONNECT,,,0,OK,153,399,474
2025-09-02T10:07:36,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8902,telemetry,SUBSCRIBE,alerts/lineA,2,0,OK,197,515,533
2025-09-02T10:08:24,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8643,telemetry,DISCONNECT,,,0,OK,146,485,694
2025-09-02T10:08:44,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-5544,,SUBSCRIBE,cmd/actuator,2,0,OK,278,379,407
2025-09-02T10:09:11,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-7806,mes,PUBLISH,sensors/temperature,0,0,OK,41,724,869
2025-09-02T10:09:11,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4458,mes,CONNECT,,,0,OK,311,417,630
2025-09-02T10:09:11,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-3281,mes,SUBSCRIBE,status/plc,0,0,OK,180,605,633
2025-09-02T10:09:15,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-5578,plc,PUBLISH,status/plc,2,0,OK,127,404,671
2025-09-02T10:10:49,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-6149,,SUBSCRIBE,sensors/temperature,0,0,OK,256,363,580
2025-09-02T10:10:52,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-3079,mes,DISCONNECT,,,0,OK,149,535,695
2025-09-02T10:11:59,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-7641,plc,PUBLISH,cmd/actuator,0,0,OK,64,410,534
2025-09-02T10:12:02,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4141,plc,DISCONNECT,,,0,OK,174,430,484
2025-09-02T10:12:35,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-4742,collector,PUBLISH,sensors/temperature,0,0,OK,88,460,197
2025-09-02T10:12:36,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-2554,telemetry,PUBLISH,status/plc,2,0,OK,150,284,562
2025-09-02T10:12:39,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-2040,,CONNECT,,,0,TopicNotAllowed,114,448,993
2025-09-02T10:12:39,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8110,collector,PUBLISH,telemetry/PLC1,2,0,OK,95,398,367
2025-09-02T10:13:08,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8443,telemetry,DISCONNECT,,,0,MalformedPacket,141,413,469
2025-09-02T10:13:25,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4923,telemetry,CONNECT,,,0,OK,286,619,711
2025-09-02T10:13:28,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5641,telemetry,SUBSCRIBE,cmd/actuator,0,0,OK,80,219,458
2025-09-02T10:13:39,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-8481,plc,PUBLISH,telemetry/PLC1,1,0,OK,61,543,550
2025-09-02T10:13:45,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-1038,telemetry,SUBSCRIBE,cmd/actuator,2,0,OK,159,508,590
2025-09-02T10:13:58,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1379,telemetry,PUBLISH,alerts/lineA,2,0,OK,207,457,685
2025-09-02T10:14:23,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8763,mes,SUBSCRIBE,sensors/temperature,1,0,ServerBusy,73,461,615
2025-09-02T10:14:40,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-1316,,PUBLISH,cmd/actuator,2,0,OK,116,448,184
2025-09-02T10:14:49,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4009,collector,PUBLISH,telemetry/PLC1,2,0,OK,86,369,480
2025-09-02T10:15:27,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1008,mes,CONNECT,,,0,OK,27,498,89
2025-09-02T10:16:05,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5098,mes,PUBLISH,alerts/lineA,2,0,OK,515,453,329
2025-09-02T10:16:49,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5677,mes,SUBSCRIBE,status/plc,1,0,OK,188,352,331
2025-09-02T10:17:01,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9653,,SUBSCRIBE,sensors/temperature,0,0,OK,296,272,772
2025-09-02T10:17:11,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8533,collector,PUBLISH,status/plc,1,0,OK,207,363,659
2025-09-02T10:17:29,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-6896,mes,SUBSCRIBE,cmd/actuator,0,0,OK,52,527,502
2025-09-02T10:18:23,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-9238,telemetry,PUBLISH,status/plc,0,0,AuthError,130,275,462
2025-09-02T10:18:36,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-2824,plc,DISCONNECT,,,0,OK,258,292,864
2025-09-02T10:19:01,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-8177,telemetry,CONNECT,,,0,OK,225,340,650
2025-09-02T10:19:49,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-5768,plc,PUBLISH,alerts/lineA,0,0,OK,71,450,749
2025-09-02T10:20:03,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1293,telemetry,PUBLISH,sensors/temperature,0,0,OK,128,388,743
2025-09-02T10:20:36,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-5562,collector,PUBLISH,status/plc,0,0,OK,66,429,224
2025-09-02T10:21:14,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-2653,telemetry,PUBLISH,cmd/actuator,2,0,OK,94,500,778
2025-09-02T10:21:23,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4769,collector,PUBLISH,alerts/lineA,2,0,MalformedPacket,132,289,923
2025-09-02T10:21:42,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-1921,telemetry,SUBSCRIBE,alerts/lineA,2,0,OK,214,425,361
2025-09-02T10:22:00,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-9354,mes,PINGREQ,,,0,OK,125,361,470
2025-09-02T10:22:05,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9054,plc,PUBLISH,sensors/temperature,0,0,OK,107,204,789
2025-09-02T10:22:22,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-4030,telemetry,PUBLISH,telemetry/PLC1,2,0,TopicNotAllowed,90,521,474
2025-09-02T10:22:53,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-9369,mes,PUBLISH,status/plc,2,0,OK,109,639,463
2025-09-02T10:22:58,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-7506,mes,PUBLISH,alerts/lineA,1,0,OK,386,486,313
2025-09-02T10:24:47,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-3056,telemetry,SUBSCRIBE,telemetry/PLC1,0,0,OK,102,344,635
2025-09-02T10:24:49,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4599,,PUBLISH,sensors/temperature,1,0,OK,241,577,963
2025-09-02T10:24:53,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-8203,mes,CONNECT,,,0,OK,128,252,520
2025-09-02T10:25:22,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-9392,telemetry,SUBSCRIBE,telemetry/PLC1,1,0,OK,435,303,472
2025-09-02T10:26:28,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4882,mes,PUBLISH,telemetry/PLC1,2,0,OK,90,438,415
2025-09-02T10:26:33,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-8232,,PUBLISH,status/plc,1,0,AuthError,457,416,341
2025-09-02T10:27:43,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-5199,mes,CONNECT,,,0,OK,160,455,566
2025-09-02T10:27:49,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-9183,telemetry,PUBLISH,sensors/temperature,2,0,OK,33,416,599
2025-09-02T10:28:31,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-3715,,PUBLISH,status/plc,1,0,OK,234,316,641
2025-09-02T10:28:39,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6872,mes,PUBLISH,alerts/lineA,0,0,TopicNotAllowed,229,213,583
2025-09-02T10:28:41,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-7027,collector,DISCONNECT,,,0,OK,90,396,54
2025-09-02T10:28:45,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-6452,,CONNECT,,,0,OK,128,534,455
2025-09-02T10:29:05,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8591,,SUBSCRIBE,sensors/temperature,1,0,OK,82,420,601
2025-09-02T10:29:30,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-6749,mes,PUBLISH,sensors/temperature,1,0,AuthError,149,552,356
2025-09-02T10:29:33,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7073,collector,PUBLISH,sensors/temperature,0,0,OK,40,436,611
2025-09-02T10:29:40,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1243,plc,PUBLISH,status/plc,1,0,OK,239,363,611
2025-09-02T10:29:50,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-7804,telemetry,PUBLISH,cmd/actuator,1,0,OK,529,253,869
2025-09-02T10:30:03,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-5986,mes,PINGREQ,,,0,OK,115,351,668
2025-09-02T10:30:08,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-4222,,PUBLISH,alerts/lineA,0,0,OK,284,573,357
2025-09-02T10:30:27,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-2084,plc,PUBLISH,telemetry/PLC1,1,0,OK,47,419,10
2025-09-02T10:31:37,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2771,,PUBLISH,cmd/actuator,2,0,OK,118,285,613
2025-09-02T10:32:52,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9914,mes,SUBSCRIBE,sensors/temperature,0,0,OK,300,357,648
2025-09-02T10:32:57,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-3807,mes,PUBLISH,alerts/lineA,2,0,OK,97,435,684
2025-09-02T10:33:24,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-2428,plc,PUBLISH,alerts/lineA,1,0,OK,170,526,696
2025-09-02T10:33:50,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-1461,,CONNECT,,,0,OK,91,219,959
2025-09-02T10:34:42,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-3480,plc,SUBSCRIBE,telemetry/PLC1,1,0,OK,108,288,626
2025-09-02T10:35:16,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-9952,plc,PUBLISH,cmd/actuator,2,0,OK,160,539,656
2025-09-02T10:35:45,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-8550,plc,CONNECT,,,0,OK,177,435,460
2025-09-02T10:36:47,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-5555,collector,SUBSCRIBE,telemetry/PLC1,2,0,OK,192,412,900
2025-09-02T10:36:59,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-4533,mes,SUBSCRIBE,cmd/actuator,1,0,MalformedPacket,59,211,671
2025-09-02T10:37:49,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-9851,collector,PUBLISH,cmd/actuator,2,0,OK,341,379,585
2025-09-02T10:38:41,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-2994,plc,PINGREQ,,,0,OK,344,346,341
2025-09-02T10:38:56,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-4024,plc,PINGREQ,,,0,OK,127,238,862
2025-09-02T10:39:40,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-1528,plc,PINGREQ,,,0,OK,160,415,789
2025-09-02T10:40:21,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1875,plc,CONNECT,,,0,OK,223,311,334
2025-09-02T10:41:06,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-6473,mes,SUBSCRIBE,alerts/lineA,2,0,OK,464,400,515
2025-09-02T10:41:30,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-9131,mes,PUBLISH,alerts/lineA,2,0,MalformedPacket,651,445,743
2025-09-02T10:42:07,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-2383,collector,SUBSCRIBE,alerts/lineA,2,0,OK,276,437,690
2025-09-02T10:45:24,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-8790,telemetry,PUBLISH,telemetry/PLC1,1,0,OK,72,470,513
2025-09-02T10:45:41,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7824,,SUBSCRIBE,telemetry/PLC1,0,0,OK,92,309,357
2025-09-02T10:46:07,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-4664,,SUBSCRIBE,telemetry/PLC1,2,0,MalformedPacket,206,578,591
2025-09-02T10:46:12,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-6861,telemetry,SUBSCRIBE,sensors/temperature,2,0,OK,54,293,636
2025-09-02T10:47:08,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-9828,plc,PUBLISH,alerts/lineA,1,0,OK,76,437,517
2025-09-02T10:48:04,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7902,collector,PUBLISH,telemetry/PLC1,1,0,OK,287,296,695
2025-09-02T10:48:10,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-8932,,SUBSCRIBE,telemetry/PLC1,1,0,OK,66,438,284
2025-09-02T10:48:42,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-6433,collector,CONNECT,,,0,OK,509,431,563
2025-09-02T10:48:55,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-3508,,SUBSCRIBE,status/plc,1,0,OK,170,169,346
2025-09-02T10:48:59,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_07,10.22.4.65,10.70.0.15,client-1922,telemetry,PINGREQ,,,0,OK,375,312,254
2025-09-02T10:49:18,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-7350,plc,PUBLISH,alerts/lineA,0,0,OK,112,532,477
2025-09-02T10:49:22,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1733,plc,PINGREQ,,,0,OK,75,495,415
2025-09-02T10:49:24,MQTT,D_DMZ_05,D_DMZ_05,C3_L3_12,10.61.8.136,10.186.12.201,client-1964,mes,PUBLISH,sensors/temperature,2,0,OK,138,501,272
2025-09-02T10:49:58,MQTT,D_DMZ_03,D_DMZ_03,C3_L3_05,10.173.12.197,10.213.4.79,client-8930,plc,PUBLISH,alerts/lineA,1,0,OK,324,273,438
2025-09-02T10:50:05,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-6299,mes,PUBLISH,telemetry/PLC1,2,0,OK,76,362,760
2025-09-02T10:51:49,MQTT,D_DMZ_10,D_DMZ_10,C3_L3_11,10.22.4.65,10.167.6.98,client-7521,plc,SUBSCRIBE,sensors/temperature,2,0,OK,222,413,615
2025-09-02T10:52:38,MQTT,D_DMZ_08,D_DMZ_08,C3_L3_10,10.254.6.108,10.36.10.168,client-5335,telemetry,CONNECT,,,0,TopicNotAllowed,80,349,671
